avg_cell_voltage;charging_current;max_cell_voltage;min_cell_voltage;max_cell_temp;min_cell_temp;soc;timestamp;;
3.98;-144.4;3.98;3.98;35;31;65;725.76;;
3.98;-144.4;3.98;3.98;35;31;65;725.9;;
3.98;-144.3;3.98;3.98;35;31;65;726.04;;
3.98;-144.3;3.98;3.98;35;31;65;726.18;;
3.98;-144.3;3.98;3.98;35;31;65;726.32;;
3.98;-144.3;3.98;3.98;35;31;65;726.46;;
3.98;-144.4;3.98;3.98;35;31;65;726.6;;
3.98;-144.4;3.98;3.98;35;31;65;726.74;;
3.98;-144.4;3.98;3.98;35;31;65;726.88;;
3.98;-144.4;3.98;3.98;35;31;65;727.02;;
3.98;-144.4;3.98;3.98;35;31;65;727.16;;
3.98;-144.4;3.98;3.98;35;31;65;727.3;;
3.98;-144.4;3.98;3.98;35;31;65;727.44;;
3.98;-144.4;3.98;3.98;35;31;65;727.58;;
3.98;-144.6;3.98;3.98;35;31;65;727.72;;
3.98;-144.6;3.98;3.98;35;31;65;727.86;;
3.98;-144.6;3.98;3.98;35;31;65;728;;
3.98;-144.6;3.98;3.98;35;31;65;728.14;;
3.98;-144.5;3.98;3.98;35;31;65;728.28;;
3.98;-144.5;3.98;3.98;35;31;65;728.42;;
3.98;-144.5;3.98;3.98;35;31;65;728.56;;
3.98;-144.5;3.98;3.98;35;31;65;728.7;;
3.98;-144.3;3.98;3.98;35;31;65;728.84;;
3.98;-144.3;3.98;3.98;35;31;65;728.98;;
3.98;-144.3;3.98;3.98;35;31;65;729.12;;
3.98;-144.3;3.98;3.98;35;31;65;729.26;;
3.98;-144.4;3.98;3.98;35;31;65;729.4;;
3.98;-144.4;3.98;3.98;35;31;65;729.54;;
3.98;-144.4;3.98;3.98;35;31;65;729.68;;
3.98;-144.4;3.98;3.98;35;31;65;729.82;;
3.98;-144.5;3.98;3.98;35;31;65;729.96;;
3.98;-144.5;3.98;3.98;35;31;65;730.1;;
3.98;-144.5;3.98;3.98;35;31;65;730.24;;
3.98;-144.5;3.98;3.98;35;31;65;730.38;;
3.98;-144.4;3.98;3.98;35;31;65;730.52;;
3.98;-144.4;3.98;3.98;35;31;65;730.66;;
3.98;-144.4;3.98;3.98;35;31;65;730.8;;
3.98;-144.4;3.98;3.98;35;31;65;730.94;;
3.98;-144.6;3.98;3.98;35;31;65;731.08;;
3.98;-144.6;3.98;3.98;35;31;65;731.22;;
3.98;-144.6;3.98;3.98;35;31;65;731.36;;
3.98;-144.6;3.98;3.98;35;31;65;731.5;;
3.98;-144.4;3.98;3.98;35;31;65;731.64;;
3.98;-144.4;3.98;3.98;35;31;65;731.78;;
3.98;-144.4;3.98;3.98;35;31;65;731.92;;
3.98;-144.4;3.98;3.98;35;31;65;732.06;;
3.98;-144.3;3.98;3.98;35;31;65;732.2;;
3.98;-144.3;3.98;3.98;35;31;65;732.34;;
3.98;-144.3;3.98;3.98;35;31;65;732.48;;
3.98;-144.3;3.98;3.98;35;31;65;732.62;;
3.98;-144.4;3.98;3.98;35;31;65;732.76;;
3.98;-144.4;3.98;3.98;35;31;65;732.9;;
3.98;-144.4;3.98;3.98;35;31;65;733.04;;
3.98;-144.4;3.98;3.98;35;31;65;733.18;;
3.98;-144.5;3.98;3.98;35;31;65;733.32;;
3.98;-144.5;3.98;3.98;35;31;65;733.46;;
3.98;-144.5;3.98;3.98;35;31;65;733.6;;
3.98;-144.5;3.98;3.98;35;31;65;733.74;;
3.98;-144.5;3.98;3.98;35;31;65;733.88;;
3.98;-144.5;3.98;3.98;35;31;65;734.02;;
3.98;-144.5;3.98;3.98;35;31;65;734.16;;
3.98;-144.5;3.98;3.98;35;31;65;734.3;;
3.98;-144.3;3.98;3.98;35;31;65;734.44;;
3.98;-144.3;3.98;3.98;35;31;65;734.58;;
3.98;-144.3;3.98;3.98;35;31;65;734.72;;
3.98;-144.3;3.98;3.98;35;31;65;734.86;;
3.98;-144.5;3.98;3.98;35;31;65;735;;
3.98;-144.5;3.98;3.98;35;31;65;735.14;;
3.98;-144.5;3.98;3.98;35;31;65;735.28;;
3.98;-144.5;3.98;3.98;35;31;65;735.42;;
3.98;-144.4;3.98;3.98;35;31;65;735.56;;
3.98;-144.4;3.98;3.98;35;31;65;735.7;;
3.98;-144.4;3.98;3.98;35;31;65;735.84;;
3.98;-144.4;3.98;3.98;35;31;65;735.98;;
3.98;-144.4;3.98;3.98;35;31;65;736.12;;
3.98;-144.4;3.98;3.98;35;31;65;736.26;;
3.98;-144.4;3.98;3.98;35;31;65;736.4;;
3.98;-144.4;3.98;3.98;35;31;65;736.54;;
3.98;-144.3;3.98;3.98;35;31;65;736.68;;
3.98;-144.3;3.98;3.98;35;31;65;736.82;;
3.98;-144.3;3.98;3.98;35;31;65;736.96;;
3.98;-144.3;3.98;3.98;35;31;65;737.1;;
3.98;-144.3;3.98;3.98;35;31;65;737.24;;
3.98;-144.3;3.98;3.98;35;31;65;737.38;;
3.98;-144.3;3.98;3.98;35;31;65;737.52;;
3.98;-144.3;3.98;3.98;35;31;65;737.66;;
3.98;-144.6;3.98;3.98;35;31;65.5;737.8;;
3.98;-144.6;3.98;3.98;35;31;65.5;737.94;;
3.98;-144.6;3.98;3.98;35;31;65.5;738.08;;
3.98;-144.6;3.98;3.98;35;31;65.5;738.22;;
3.98;-144.4;3.98;3.98;35;31;65.5;738.36;;
3.98;-144.4;3.98;3.98;35;31;65.5;738.5;;
3.98;-144.4;3.98;3.98;35;31;65.5;738.64;;
3.98;-144.4;3.98;3.98;35;31;65.5;738.78;;
3.98;-144.4;3.98;3.98;35;31;65.5;738.92;;
3.98;-144.4;3.98;3.98;35;31;65.5;739.06;;
3.98;-144.4;3.98;3.98;35;31;65.5;739.2;;
3.98;-144.4;3.98;3.98;35;31;65.5;739.34;;
3.98;-144.4;3.98;3.98;35;31;65.5;739.48;;
3.98;-144.4;3.98;3.98;35;31;65.5;739.62;;
3.98;-144.4;3.98;3.98;35;31;65.5;739.76;;
3.98;-144.4;3.98;3.98;35;31;65.5;739.9;;
3.98;-144.5;3.98;3.98;35;31;65.5;740.04;;
3.98;-144.5;3.98;3.98;35;31;65.5;740.18;;
3.98;-144.5;3.98;3.98;35;31;65.5;740.32;;
3.98;-144.5;3.98;3.98;35;31;65.5;740.46;;
3.98;-144.5;3.98;3.98;35;31;65.5;740.6;;
3.98;-144.5;3.98;3.98;35;31;65.5;740.74;;
3.98;-144.5;3.98;3.98;35;31;65.5;740.88;;
3.98;-144.5;3.98;3.98;35;31;65.5;741.02;;
3.98;-144.6;3.98;3.98;35;31;65.5;741.16;;
3.98;-144.6;3.98;3.98;35;31;65.5;741.3;;
3.98;-144.6;3.98;3.98;35;31;65.5;741.44;;
3.98;-144.6;3.98;3.98;35;31;65.5;741.58;;
3.98;-144.3;3.98;3.98;35;31;65.5;741.72;;
3.98;-144.3;3.98;3.98;35;31;65.5;741.86;;
3.98;-144.3;3.98;3.98;35;31;65.5;742;;
3.98;-144.3;3.98;3.98;35;31;65.5;742.14;;
3.98;-144.3;3.98;3.98;35;31;65.5;742.28;;
3.98;-144.3;3.98;3.98;35;31;65.5;742.42;;
3.98;-144.3;3.98;3.98;35;31;65.5;742.56;;
3.98;-144.3;3.98;3.98;35;31;65.5;742.7;;
3.98;-144.3;3.98;3.98;35;31;65.5;742.84;;
3.98;-144.3;3.98;3.98;35;31;65.5;742.98;;
3.98;-144.3;3.98;3.98;35;31;65.5;743.12;;
3.98;-144.3;3.98;3.98;35;31;65.5;743.26;;
3.98;-144.5;3.98;3.98;35;31;65.5;743.4;;
3.98;-144.5;3.98;3.98;35;31;65.5;743.54;;
3.98;-144.5;3.98;3.98;35;31;65.5;743.68;;
3.98;-144.5;3.98;3.98;35;31;65.5;743.82;;
3.98;-144.6;3.98;3.98;35;31;65.5;743.96;;
3.98;-144.6;3.98;3.98;35;31;65.5;744.1;;
3.98;-144.6;3.98;3.98;35;31;65.5;744.24;;
3.98;-144.6;3.98;3.98;35;31;65.5;744.38;;
3.98;-144.5;3.98;3.98;35;31;65.5;744.52;;
3.98;-144.5;3.98;3.98;35;31;65.5;744.66;;
3.98;-144.5;3.98;3.98;35;31;65.5;744.8;;
3.98;-144.5;3.98;3.98;35;31;65.5;744.94;;
3.98;-144.4;3.98;3.98;35;31;65.5;745.08;;
3.98;-144.4;3.98;3.98;35;31;65.5;745.22;;
3.98;-144.4;3.98;3.98;35;31;65.5;745.36;;
3.98;-144.4;3.98;3.98;35;31;65.5;745.5;;
3.98;-144.3;3.98;3.98;35;31;65.5;745.64;;
3.98;-144.3;3.98;3.98;35;31;65.5;745.78;;
3.98;-144.3;3.98;3.98;35;31;65.5;745.92;;
3.98;-144.3;3.98;3.98;35;31;65.5;746.06;;
3.98;-144.4;3.98;3.98;35;31;65.5;746.2;;
3.98;-144.4;3.98;3.98;35;31;65.5;746.34;;
3.98;-144.4;3.98;3.98;35;31;65.5;746.48;;
3.98;-144.4;3.98;3.98;35;31;65.5;746.62;;
3.98;-144.3;3.98;3.98;35;31;65.5;746.76;;
3.98;-144.3;3.98;3.98;35;31;65.5;746.9;;
3.98;-144.3;3.98;3.98;35;31;65.5;747.04;;
3.98;-144.3;3.98;3.98;35;31;65.5;747.18;;
3.98;-144.2;3.98;3.98;35;31;65.5;747.32;;
3.98;-144.2;3.98;3.98;35;31;65.5;747.46;;
3.98;-144.2;3.98;3.98;35;31;65.5;747.6;;
3.98;-144.2;3.98;3.98;35;31;65.5;747.74;;
3.98;-144.5;3.98;3.98;35;31;65.5;747.88;;
3.98;-144.5;3.98;3.98;35;31;65.5;748.02;;
3.98;-144.5;3.98;3.98;35;31;65.5;748.16;;
3.98;-144.5;3.98;3.98;35;31;65.5;748.3;;
3.98;-144.5;3.98;3.98;35;31;65.5;748.44;;
3.98;-144.5;3.98;3.98;35;31;65.5;748.58;;
3.98;-144.5;3.98;3.98;35;31;65.5;748.72;;
3.98;-144.5;3.98;3.98;35;31;65.5;748.86;;
3.98;-144.5;3.98;3.98;35;31;65.5;749;;
3.98;-144.5;3.98;3.98;35;31;65.5;749.14;;
3.98;-144.5;3.98;3.98;35;31;65.5;749.28;;
3.98;-144.5;3.98;3.98;35;31;65.5;749.42;;
3.98;-144.3;3.98;3.98;35;31;65.5;749.56;;
3.98;-144.3;3.98;3.98;35;31;65.5;749.7;;
3.98;-144.3;3.98;3.98;35;31;65.5;749.84;;
3.98;-144.3;3.98;3.98;35;31;65.5;749.98;;
3.98;-144.4;3.98;3.98;35;31;65.5;750.12;;
3.98;-144.4;3.98;3.98;35;31;65.5;750.26;;
3.98;-144.4;3.98;3.98;35;31;65.5;750.4;;
3.98;-144.4;3.98;3.98;35;31;65.5;750.54;;
3.98;-144.6;3.98;3.98;35;31;65.5;750.68;;
3.98;-144.6;3.98;3.98;35;31;65.5;750.82;;
3.98;-144.6;3.98;3.98;35;31;65.5;750.96;;
3.98;-144.6;3.98;3.98;35;31;65.5;751.1;;
3.98;-144.6;3.98;3.98;35;31;65.5;751.24;;
3.98;-144.6;3.98;3.98;35;31;65.5;751.38;;
3.98;-144.6;3.98;3.98;35;31;65.5;751.52;;
3.98;-144.6;3.98;3.98;35;31;65.5;751.66;;
3.98;-144.6;3.98;3.98;35;31;65.5;751.8;;
3.98;-144.6;3.98;3.98;35;31;65.5;751.94;;
3.98;-144.6;3.98;3.98;35;31;65.5;752.08;;
3.98;-144.6;3.98;3.98;35;31;65.5;752.22;;
3.98;-144.4;3.98;3.98;35;31;65.5;752.36;;
3.98;-144.4;3.98;3.98;35;31;65.5;752.5;;
3.98;-144.4;3.98;3.98;35;31;65.5;752.64;;
3.98;-144.4;3.98;3.98;35;31;65.5;752.78;;
3.98;-144.3;3.98;3.98;35;31;65.5;752.92;;
3.98;-144.3;3.98;3.98;35;31;65.5;753.06;;
3.98;-144.3;3.98;3.98;35;31;65.5;753.2;;
3.98;-144.3;3.98;3.98;35;31;65.5;753.34;;
3.98;-144.5;3.98;3.98;35;31;65.5;753.48;;
3.98;-144.5;3.98;3.98;35;31;65.5;753.62;;
3.98;-144.5;3.98;3.98;35;31;65.5;753.76;;
3.98;-144.5;3.98;3.98;35;31;65.5;753.9;;
3.98;-144.5;3.98;3.98;35;31;65.5;754.04;;
3.98;-144.5;3.98;3.98;35;31;65.5;754.18;;
3.98;-144.5;3.98;3.98;35;31;65.5;754.32;;
3.98;-144.5;3.98;3.98;35;31;65.5;754.46;;
3.98;-144.3;3.98;3.98;35;31;65.5;754.6;;
3.98;-144.3;3.98;3.98;35;31;65.5;754.74;;
3.98;-144.3;3.98;3.98;35;31;65.5;754.88;;
3.98;-144.3;3.98;3.98;35;31;65.5;755.02;;
3.98;-144.3;3.98;3.98;35;31;65.5;755.16;;
3.98;-144.3;3.98;3.98;35;31;65.5;755.3;;
3.98;-144.3;3.98;3.98;35;31;65.5;755.44;;
3.98;-144.3;3.98;3.98;35;31;65.5;755.58;;
3.98;-144.3;3.98;3.98;35;31;65.5;755.72;;
3.98;-144.3;3.98;3.98;35;31;65.5;755.86;;
3.98;-144.3;3.98;3.98;35;31;65.5;756;;
3.98;-144.3;3.98;3.98;35;31;65.5;756.14;;
3.98;-144.5;3.98;3.98;35;31;65.5;756.28;;
3.98;-144.5;3.98;3.98;35;31;65.5;756.42;;
3.98;-144.5;3.98;3.98;35;31;65.5;756.56;;
3.98;-144.5;3.98;3.98;35;31;65.5;756.7;;
3.98;-144.5;3.98;3.98;35;31;65.5;756.84;;
3.98;-144.5;3.98;3.98;35;31;65.5;756.98;;
3.98;-144.5;3.98;3.98;35;31;65.5;757.12;;
3.98;-144.5;3.98;3.98;35;31;65.5;757.26;;
3.98;-144.4;3.98;3.98;35;31;65.5;757.4;;
3.98;-144.4;3.98;3.98;35;31;65.5;757.54;;
3.98;-144.4;3.98;3.98;35;31;65.5;757.68;;
3.98;-144.4;3.98;3.98;35;31;65.5;757.82;;
3.98;-144.5;3.98;3.98;35;31;65.5;757.96;;
3.98;-144.5;3.98;3.98;35;31;65.5;758.1;;
3.98;-144.5;3.98;3.98;35;31;65.5;758.24;;
3.98;-144.5;3.98;3.98;35;31;65.5;758.38;;
3.98;-144.5;3.98;3.98;35;31;65.5;758.52;;
3.98;-144.5;3.98;3.98;35;31;65.5;758.66;;
3.98;-144.5;3.98;3.98;35;31;65.5;758.8;;
3.98;-144.5;3.98;3.98;35;31;65.5;758.94;;
3.98;-144.3;3.98;3.98;35;31;65.5;759.08;;
3.98;-144.3;3.98;3.98;35;31;65.5;759.22;;
3.98;-144.3;3.98;3.98;35;31;65.5;759.36;;
3.98;-144.3;3.98;3.98;35;31;65.5;759.5;;
3.98;-144.3;3.98;3.98;35;31;65.5;759.64;;
3.98;-144.3;3.98;3.98;35;31;65.5;759.78;;
3.98;-144.3;3.98;3.98;35;31;65.5;759.92;;
3.98;-144.3;3.98;3.98;35;31;65.5;760.06;;
3.98;-144.4;3.98;3.98;35;31;65.5;760.2;;
3.98;-144.4;3.98;3.98;35;31;65.5;760.34;;
3.98;-144.4;3.98;3.98;35;31;65.5;760.48;;
3.98;-144.4;3.98;3.98;35;31;65.5;760.62;;
3.98;-144.6;3.98;3.98;35;31;65.5;760.76;;
3.98;-144.6;3.98;3.98;35;31;65.5;760.9;;
3.98;-144.6;3.98;3.98;35;31;65.5;761.04;;
3.98;-144.6;3.98;3.98;35;31;65.5;761.18;;
4;-144.6;4;4;35;31;65.5;761.32;;
4;-144.6;4;4;35;31;65.5;761.46;;
4;-144.6;4;4;35;31;65.5;761.6;;
4;-144.6;4;4;35;31;65.5;761.74;;
3.98;-144.3;3.98;3.98;35;31;66;761.88;;
3.98;-144.3;3.98;3.98;35;31;66;762.02;;
3.98;-144.3;3.98;3.98;35;31;66;762.16;;
3.98;-144.3;3.98;3.98;35;31;66;762.3;;
3.98;-144.4;3.98;3.98;35;31;66;762.44;;
3.98;-144.4;3.98;3.98;35;31;66;762.58;;
3.98;-144.4;3.98;3.98;35;31;66;762.72;;
3.98;-144.4;3.98;3.98;35;31;66;762.86;;
4;-144.4;4;4;35;31;66;763;;
4;-144.4;4;4;35;31;66;763.14;;
4;-144.4;4;4;35;31;66;763.28;;
4;-144.4;4;4;35;31;66;763.42;;
4;-144.5;4;4;35;31;66;763.56;;
4;-144.5;4;4;35;31;66;763.7;;
4;-144.5;4;4;35;31;66;763.84;;
4;-144.5;4;4;35;31;66;763.98;;
4;-144.6;4;4;35;31;66;764.12;;
4;-144.6;4;4;35;31;66;764.26;;
4;-144.6;4;4;35;31;66;764.4;;
4;-144.6;4;4;35;31;66;764.54;;
4;-144.4;4;4;35;31;66;764.68;;
4;-144.4;4;4;35;31;66;764.82;;
4;-144.4;4;4;35;31;66;764.96;;
4;-144.4;4;4;35;31;66;765.1;;
4;-144.3;4;4;35;31;66;765.24;;
4;-144.3;4;4;35;31;66;765.38;;
4;-144.3;4;4;35;31;66;765.52;;
4;-144.3;4;4;35;31;66;765.66;;
4;-144.4;4;4;35;31;66;765.8;;
4;-144.4;4;4;35;31;66;765.94;;
4;-144.4;4;4;35;31;66;766.08;;
4;-144.4;4;4;35;31;66;766.22;;
4;-144.6;4;4;35;31;66;766.36;;
4;-144.6;4;4;35;31;66;766.5;;
4;-144.6;4;4;35;31;66;766.64;;
4;-144.6;4;4;35;31;66;766.78;;
4;-144.5;4;4;35;31;66;766.92;;
4;-144.5;4;4;35;31;66;767.06;;
4;-144.5;4;4;35;31;66;767.2;;
4;-144.5;4;4;35;31;66;767.34;;
4;-144.3;4;4;35;31;66;767.48;;
4;-144.3;4;4;35;31;66;767.62;;
4;-144.3;4;4;35;31;66;767.76;;
4;-144.3;4;4;35;31;66;767.9;;
4;-144.4;4;4;35;31;66;768.04;;
4;-144.4;4;4;35;31;66;768.18;;
4;-144.4;4;4;35;31;66;768.32;;
4;-144.4;4;4;35;31;66;768.46;;
4;-144.3;4;4;35;31;66;768.6;;
4;-144.3;4;4;35;31;66;768.74;;
4;-144.3;4;4;35;31;66;768.88;;
4;-144.3;4;4;35;31;66;769.02;;
4;-144.4;4;4;35;31;66;769.16;;
4;-144.4;4;4;35;31;66;769.3;;
4;-144.4;4;4;35;31;66;769.44;;
4;-144.4;4;4;35;31;66;769.58;;
4;-144.5;4;4;35;31;66;769.72;;
4;-144.5;4;4;35;31;66;769.86;;
4;-144.5;4;4;35;31;66;770;;
4;-144.5;4;4;35;31;66;770.14;;
4;-144.4;4;4;35;31;66;770.28;;
4;-144.4;4;4;35;31;66;770.42;;
4;-144.4;4;4;35;31;66;770.56;;
4;-144.4;4;4;35;31;66;770.7;;
4;-144.4;4;4;35;31;66;770.84;;
4;-144.4;4;4;35;31;66;770.98;;
4;-144.4;4;4;35;31;66;771.12;;
4;-144.4;4;4;35;31;66;771.26;;
4;-144.4;4;4;35;31;66;771.4;;
4;-144.4;4;4;35;31;66;771.54;;
4;-144.4;4;4;35;31;66;771.68;;
4;-144.4;4;4;35;31;66;771.82;;
4;-144.5;4;4;35;31;66;771.96;;
4;-144.5;4;4;35;31;66;772.1;;
4;-144.5;4;4;35;31;66;772.24;;
4;-144.5;4;4;35;31;66;772.38;;
4;-144.4;4;4;35;31;66;772.52;;
4;-144.4;4;4;35;31;66;772.66;;
4;-144.4;4;4;35;31;66;772.8;;
4;-144.4;4;4;35;31;66;772.94;;
4;-144.5;4;4;35;31;66;773.08;;
4;-144.5;4;4;35;31;66;773.22;;
4;-144.5;4;4;35;31;66;773.36;;
4;-144.5;4;4;35;31;66;773.5;;
4;-144.3;4;4;35;31;66;773.64;;
4;-144.3;4;4;35;31;66;773.78;;
4;-144.3;4;4;35;31;66;773.92;;
4;-144.3;4;4;35;31;66;774.06;;
4;-144.3;4;4;35;31;66;774.2;;
4;-144.3;4;4;35;31;66;774.34;;
4;-144.3;4;4;35;31;66;774.48;;
4;-144.3;4;4;35;31;66;774.62;;
4;-144.4;4;4;35;31;66;774.76;;
4;-144.4;4;4;35;31;66;774.9;;
4;-144.4;4;4;35;31;66;775.04;;
4;-144.4;4;4;35;31;66;775.18;;
4;-144.4;4;4;35;31;66;775.32;;
4;-144.4;4;4;35;31;66;775.46;;
4;-144.4;4;4;35;31;66;775.6;;
4;-144.4;4;4;35;31;66;775.74;;
4;-144.6;4;4;35;31;66;775.88;;
4;-144.6;4;4;35;31;66;776.02;;
4;-144.6;4;4;35;31;66;776.16;;
4;-144.6;4;4;35;31;66;776.3;;
4;-144.5;4;4;35;31;66;776.44;;
4;-144.5;4;4;35;31;66;776.58;;
4;-144.5;4;4;35;31;66;776.72;;
4;-144.5;4;4;35;31;66;776.86;;
4;-144.4;4;4;35;31;66;777;;
4;-144.4;4;4;35;31;66;777.14;;
4;-144.4;4;4;35;31;66;777.28;;
4;-144.4;4;4;35;31;66;777.42;;
4;-144.4;4;4;35;31;66;777.56;;
4;-144.4;4;4;35;31;66;777.7;;
4;-144.4;4;4;35;31;66;777.84;;
4;-144.4;4;4;35;31;66;777.98;;
4;-144.5;4;4;35;31;66;778.12;;
4;-144.5;4;4;35;31;66;778.26;;
4;-144.5;4;4;35;31;66;778.4;;
4;-144.5;4;4;35;31;66;778.54;;
4;-144.6;4;4;35;31;66;778.68;;
4;-144.6;4;4;35;31;66;778.82;;
4;-144.6;4;4;35;31;66;778.96;;
4;-144.6;4;4;35;31;66;779.1;;
4;-144.5;4;4;35;31;66;779.24;;
4;-144.5;4;4;35;31;66;779.38;;
4;-144.5;4;4;35;31;66;779.52;;
4;-144.5;4;4;35;31;66;779.66;;
4;-144.3;4;4;35;31;66;779.8;;
4;-144.3;4;4;35;31;66;779.94;;
4;-144.3;4;4;35;31;66;780.08;;
4;-144.3;4;4;35;31;66;780.22;;
4;-144.3;4;4;35;31;66;780.36;;
4;-144.3;4;4;35;31;66;780.5;;
4;-144.3;4;4;35;31;66;780.64;;
4;-144.3;4;4;35;31;66;780.78;;
4;-144.3;4;4;35;31;66;780.92;;
4;-144.3;4;4;35;31;66;781.06;;
4;-144.3;4;4;35;31;66;781.2;;
4;-144.3;4;4;35;31;66;781.34;;
4;-144.5;4;4;35;31;66;781.48;;
4;-144.5;4;4;35;31;66;781.62;;
4;-144.5;4;4;35;31;66;781.76;;
4;-144.5;4;4;35;31;66;781.9;;
4;-144.6;4;4;35;31;66;782.04;;
4;-144.6;4;4;35;31;66;782.18;;
4;-144.6;4;4;35;31;66;782.32;;
4;-144.6;4;4;35;31;66;782.46;;
4;-144.3;4;4;35;31;66;782.6;;
4;-144.3;4;4;35;31;66;782.74;;
4;-144.3;4;4;35;31;66;782.88;;
4;-144.3;4;4;35;31;66;783.02;;
4;-144.3;4;4;35;31;66;783.16;;
4;-144.3;4;4;35;31;66;783.3;;
4;-144.3;4;4;35;31;66;783.44;;
4;-144.3;4;4;35;31;66;783.58;;
4;-144.5;4;4;35;31;66;783.72;;
4;-144.5;4;4;35;31;66;783.86;;
4;-144.5;4;4;35;31;66;784;;
4;-144.5;4;4;35;31;66;784.14;;
4;-144.6;4;4;35;31;66;784.28;;
4;-144.6;4;4;35;31;66;784.42;;
4;-144.6;4;4;35;31;66;784.56;;
4;-144.6;4;4;35;31;66;784.7;;
4;-144.5;4;4;35;31;66;784.84;;
4;-144.5;4;4;35;31;66;784.98;;
4;-144.5;4;4;35;31;66;785.12;;
4;-144.5;4;4;35;31;66;785.26;;
4;-144.4;4;4;35;31;66;785.4;;
4;-144.4;4;4;35;31;66;785.54;;
4;-144.4;4;4;35;31;66;785.68;;
4;-144.4;4;4;35;31;66;785.82;;
4;-144.4;4;4;35;31;66.5;785.96;;
4;-144.4;4;4;35;31;66.5;786.1;;
4;-144.4;4;4;35;31;66.5;786.24;;
4;-144.4;4;4;35;31;66.5;786.38;;
4;-144.6;4;4;35;31;66.5;786.52;;
4;-144.6;4;4;35;31;66.5;786.66;;
4;-144.6;4;4;35;31;66.5;786.8;;
4;-144.6;4;4;35;31;66.5;786.94;;
4;-144.5;4;4;35;31;66.5;787.08;;
4;-144.5;4;4;35;31;66.5;787.22;;
4;-144.5;4;4;35;31;66.5;787.36;;
4;-144.5;4;4;35;31;66.5;787.5;;
4;-144.3;4;4;35;31;66.5;787.64;;
4;-144.3;4;4;35;31;66.5;787.78;;
4;-144.3;4;4;35;31;66.5;787.92;;
4;-144.3;4;4;35;31;66.5;788.06;;
4;-144.3;4;4;35;31;66.5;788.2;;
4;-144.3;4;4;35;31;66.5;788.34;;
4;-144.3;4;4;35;31;66.5;788.48;;
4;-144.3;4;4;35;31;66.5;788.62;;
4;-144.5;4;4;35;31;66.5;788.76;;
4;-144.5;4;4;35;31;66.5;788.9;;
4;-144.5;4;4;35;31;66.5;789.04;;
4;-144.5;4;4;35;31;66.5;789.18;;
4;-144.5;4;4;35;31;66.5;789.32;;
4;-144.5;4;4;35;31;66.5;789.46;;
4;-144.5;4;4;35;31;66.5;789.6;;
4;-144.5;4;4;35;31;66.5;789.74;;
4;-144.5;4;4;35;31;66.5;789.88;;
4;-144.5;4;4;35;31;66.5;790.02;;
4;-144.5;4;4;35;31;66.5;790.16;;
4;-144.5;4;4;35;31;66.5;790.3;;
4;-144.3;4;4;35;31;66.5;790.44;;
4;-144.3;4;4;35;31;66.5;790.58;;
4;-144.3;4;4;35;31;66.5;790.72;;
4;-144.3;4;4;35;31;66.5;790.86;;
4;-144.4;4;4;35;31;66.5;791;;
4;-144.4;4;4;35;31;66.5;791.14;;
4;-144.4;4;4;35;31;66.5;791.28;;
4;-144.4;4;4;35;31;66.5;791.42;;
4;-144.3;4;4;35;31;66.5;791.56;;
4;-144.3;4;4;35;31;66.5;791.7;;
4;-144.3;4;4;35;31;66.5;791.84;;
4;-144.3;4;4;35;31;66.5;791.98;;
4;-144.3;4;4;35;31;66.5;792.12;;
4;-144.3;4;4;35;31;66.5;792.26;;
4;-144.3;4;4;35;31;66.5;792.4;;
4;-144.3;4;4;35;31;66.5;792.54;;
4;-144.6;4;4;35;31;66.5;792.68;;
4;-144.6;4;4;35;31;66.5;792.82;;
4;-144.6;4;4;35;31;66.5;792.96;;
4;-144.6;4;4;35;31;66.5;793.1;;
4;-144.5;4;4;35;31;66.5;793.24;;
4;-144.5;4;4;35;31;66.5;793.38;;
4;-144.5;4;4;35;31;66.5;793.52;;
4;-144.5;4;4;35;31;66.5;793.66;;
4;-144.4;4;4;35;31;66.5;793.8;;
4;-144.4;4;4;35;31;66.5;793.94;;
4;-144.4;4;4;35;31;66.5;794.08;;
4;-144.4;4;4;35;31;66.5;794.22;;
4;-144.4;4;4;35;31;66.5;794.36;;
4;-144.4;4;4;35;31;66.5;794.5;;
4;-144.4;4;4;35;31;66.5;794.64;;
4;-144.4;4;4;35;31;66.5;794.78;;
4;-144.4;4;4;35;31;66.5;794.92;;
4;-144.4;4;4;35;31;66.5;795.06;;
4;-144.4;4;4;35;31;66.5;795.2;;
4;-144.4;4;4;35;31;66.5;795.34;;
4;-144.5;4;4;35;31;66.5;795.48;;
4;-144.5;4;4;35;31;66.5;795.62;;
4;-144.5;4;4;35;31;66.5;795.76;;
4;-144.5;4;4;35;31;66.5;795.9;;
4;-144.5;4;4;35;31;66.5;796.04;;
4;-144.5;4;4;35;31;66.5;796.18;;
4;-144.5;4;4;35;31;66.5;796.32;;
4;-144.5;4;4;35;31;66.5;796.46;;
4;-144.3;4;4;35;31;66.5;796.6;;
4;-144.3;4;4;35;31;66.5;796.74;;
4;-144.3;4;4;35;31;66.5;796.88;;
4;-144.3;4;4;35;31;66.5;797.02;;
4;-144.3;4;4;35;31;66.5;797.16;;
4;-144.3;4;4;35;31;66.5;797.3;;
4;-144.3;4;4;35;31;66.5;797.44;;
4;-144.3;4;4;35;31;66.5;797.58;;
4;-144.6;4;4;35;31;66.5;797.72;;
4;-144.6;4;4;35;31;66.5;797.86;;
